,borough,neighborhood,type_of_home,number_of_sales,lowest_sale_price,average_sale_price,median_sale_price,highest_sale_price,year
522,STATEN ISLAND,NEW BRIGHTON,03 THREE FAMILY HOMES,4,178000,325517,297034,530000,2010
523,STATEN ISLAND,NEW DORP,01 ONE FAMILY HOMES,48,225000,434363,427500,940000,2010
524,STATEN ISLAND,NEW DORP,02 TWO FAMILY HOMES,38,225000,446942,410670,697501,2010
525,STATEN ISLAND,NEW DORP,03 THREE FAMILY HOMES,1,560000,560000,560000,560000,2010
526,STATEN ISLAND,NEW DORP-BEACH,01 ONE FAMILY HOMES,25,155000,336169,307000,540000,2010
527,STATEN ISLAND,NEW DORP-BEACH,02 TWO FAMILY HOMES,8,278850,427366,424500,575000,2010
528,STATEN ISLAND,NEW DORP-HEIGHTS,01 ONE FAMILY HOMES,30,175700,423224,405000,853294,2010
529,STATEN ISLAND,NEW DORP-HEIGHTS,02 TWO FAMILY HOMES,8,165000,518784,485000,852275,2010
530,STATEN ISLAND,NEW SPRINGVILLE,01 ONE FAMILY HOMES,72,252009,398090,405000,712775,2010
531,STATEN ISLAND,NEW SPRINGVILLE,02 TWO FAMILY HOMES,49,230142,527817,530000,773870,2010
532,STATEN ISLAND,OAKWOOD,01 ONE FAMILY HOMES,40,205000,511815,456438,844129,2010
533,STATEN ISLAND,OAKWOOD,02 TWO FAMILY HOMES,1,565000,565000,565000,565000,2010
534,STATEN ISLAND,OAKWOOD-BEACH,01 ONE FAMILY HOMES,30,171066,392277,382500,745000,2010
535,STATEN ISLAND,OAKWOOD-BEACH,02 TWO FAMILY HOMES,6,176372,488036,494563,692718,2010
536,STATEN ISLAND,PLEASANT PLAINS,01 ONE FAMILY HOMES,15,343272,760493,763687,1255000,2010
537,STATEN ISLAND,PLEASANT PLAINS,02 TWO FAMILY HOMES,5,442000,610600,550000,829999,2010
538,STATEN ISLAND,PORT IVORY,01 ONE FAMILY HOMES,6,152131,216904,224500,260290,2010
539,STATEN ISLAND,PORT IVORY,02 TWO FAMILY HOMES,6,206000,385265,423150,554539,2010
540,STATEN ISLAND,PORT RICHMOND,01 ONE FAMILY HOMES,41,155000,286709,280000,488661,2010
541,STATEN ISLAND,PORT RICHMOND,02 TWO FAMILY HOMES,35,160000,280366,265000,485000,2010
542,STATEN ISLAND,PRINCES BAY,01 ONE FAMILY HOMES,34,197143,588048,505750,1734000,2010
543,STATEN ISLAND,PRINCES BAY,02 TWO FAMILY HOMES,29,319410,642424,625000,1221900,2010
544,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY HOMES,36,240000,617705,555000,1246956,2010
545,STATEN ISLAND,RICHMONDTOWN,02 TWO FAMILY HOMES,1,565000,565000,565000,565000,2010
546,STATEN ISLAND,RICHMONDTOWN-LIGHTHS HILL,01 ONE FAMILY HOMES,2,530000,610000,610000,690000,2010
547,STATEN ISLAND,ROSEBANK,01 ONE FAMILY HOMES,40,174408,353538,337500,825000,2010
548,STATEN ISLAND,ROSEBANK,02 TWO FAMILY HOMES,22,158905,371733,412500,490000,2010
549,STATEN ISLAND,ROSEBANK,03 THREE FAMILY HOMES,1,385000,385000,385000,385000,2010
550,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY HOMES,48,208361,390691,347085,860000,2010
551,STATEN ISLAND,ROSSVILLE,02 TWO FAMILY HOMES,17,490000,697531,640000,955000,2010
552,STATEN ISLAND,ROSSVILLE-CHARLESTON,01 ONE FAMILY HOMES,41,385000,513886,485706,725000,2010
553,STATEN ISLAND,ROSSVILLE-CHARLESTON,02 TWO FAMILY HOMES,3,485000,511497,520000,529490,2010
554,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,01 ONE FAMILY HOMES,7,255000,502286,405000,796000,2010
555,STATEN ISLAND,ROSSVILLE-RICHMOND VALLEY,02 TWO FAMILY HOMES,1,525000,525000,525000,525000,2010
556,STATEN ISLAND,SILVER LAKE,01 ONE FAMILY HOMES,14,321000,542714,496250,1335000,2010
557,STATEN ISLAND,SILVER LAKE,02 TWO FAMILY HOMES,1,357000,357000,357000,357000,2010
558,STATEN ISLAND,SOUTH BEACH,01 ONE FAMILY HOMES,76,160000,372228,380000,725000,2010
559,STATEN ISLAND,SOUTH BEACH,02 TWO FAMILY HOMES,29,190000,470281,471000,677136,2010
560,STATEN ISLAND,STAPLETON,01 ONE FAMILY HOMES,17,155000,341628,300000,750000,2010
561,STATEN ISLAND,STAPLETON,02 TWO FAMILY HOMES,9,152100,311987,314271,504584,2010
562,STATEN ISLAND,STAPLETON,03 THREE FAMILY HOMES,2,241500,261001,261001,280501,2010
563,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY HOMES,8,200000,284747,291000,351666,2010
564,STATEN ISLAND,STATEN ISLAND-UNKNOWN,01 ONE FAMILY HOMES,1,475000,475000,475000,475000,2010
565,STATEN ISLAND,STATEN ISLAND-UNKNOWN,02 TWO FAMILY HOMES,1,354900,354900,354900,354900,2010
566,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY HOMES,24,240000,435744,400000,735000,2010
567,STATEN ISLAND,SUNNYSIDE,02 TWO FAMILY HOMES,7,410000,527284,516000,720000,2010
568,STATEN ISLAND,SUNNYSIDE,03 THREE FAMILY HOMES,1,395000,395000,395000,395000,2010
569,STATEN ISLAND,TODT HILL,01 ONE FAMILY HOMES,21,655000,1402548,1225000,3150000,2010
570,STATEN ISLAND,TOMPKINSVILLE,01 ONE FAMILY HOMES,12,280000,426750,395000,725000,2010
571,STATEN ISLAND,TOMPKINSVILLE,02 TWO FAMILY HOMES,13,206000,318368,316924,460000,2010
572,STATEN ISLAND,TOMPKINSVILLE,03 THREE FAMILY HOMES,1,362100,362100,362100,362100,2010
573,STATEN ISLAND,TOTTENVILLE,01 ONE FAMILY HOMES,62,185000,540111,502500,1250000,2010
574,STATEN ISLAND,TOTTENVILLE,02 TWO FAMILY HOMES,36,272000,670311,650000,1275000,2010
575,STATEN ISLAND,TRAVIS,01 ONE FAMILY HOMES,15,254000,336151,333000,415000,2010
576,STATEN ISLAND,TRAVIS,02 TWO FAMILY HOMES,1,519765,519765,519765,519765,2010
577,STATEN ISLAND,WEST NEW BRIGHTON,01 ONE FAMILY HOMES,85,152100,325497,309000,565000,2010
578,STATEN ISLAND,WEST NEW BRIGHTON,02 TWO FAMILY HOMES,47,150000,371189,403975,656645,2010
579,STATEN ISLAND,WEST NEW BRIGHTON,03 THREE FAMILY HOMES,3,192660,344140,300000,539760,2010
580,STATEN ISLAND,WESTERLEIGH,01 ONE FAMILY HOMES,70,150000,390144,395000,600000,2010
581,STATEN ISLAND,WESTERLEIGH,02 TWO FAMILY HOMES,22,197500,482482,501888,620000,2010
582,STATEN ISLAND,WILLOWBROOK,01 ONE FAMILY HOMES,40,220000,401813,405000,910000,2010
583,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY HOMES,22,200000,476853,527245,595000,2010
584,STATEN ISLAND,WILLOWBROOK,03 THREE FAMILY HOMES,2,250000,284500,284500,319000,2010
585,STATEN ISLAND,WOODROW,01 ONE FAMILY HOMES,47,150000,424561,440000,710000,2010
586,STATEN ISLAND,WOODROW,02 TWO FAMILY HOMES,17,180000,544605,540000,824782,2010
587,MANHATTAN,CHELSEA,01 ONE FAMILY HOMES,2,3850000,4075000,4075000,4300000,2011
588,MANHATTAN,CHELSEA,02 TWO FAMILY HOMES,2,4575000,5437500,5437500,6300000,2011
589,MANHATTAN,CHELSEA,03 THREE FAMILY HOMES,3,3850000,4350000,4400000,4800000,2011
590,MANHATTAN,CLINTON,03 THREE FAMILY HOMES,1,272794,272794,272794,272794,2011
591,MANHATTAN,EAST VILLAGE,01 ONE FAMILY HOMES,1,2522812,2522812,2522812,2522812,2011
592,MANHATTAN,GRAMERCY,01 ONE FAMILY HOMES,1,4775000,4775000,4775000,4775000,2011
593,MANHATTAN,GRAMERCY,02 TWO FAMILY HOMES,1,4700000,4700000,4700000,4700000,2011
594,MANHATTAN,GREENWICH VILLAGE-CENTRAL,01 ONE FAMILY HOMES,4,5200000,12541250,12985000,18995000,2011
595,MANHATTAN,GREENWICH VILLAGE-CENTRAL,02 TWO FAMILY HOMES,1,9400000,9400000,9400000,9400000,2011
596,MANHATTAN,GREENWICH VILLAGE-WEST,01 ONE FAMILY HOMES,7,2550000,5286429,3875000,14000000,2011
597,MANHATTAN,GREENWICH VILLAGE-WEST,02 TWO FAMILY HOMES,13,337500,5347385,5500000,9050000,2011
598,MANHATTAN,GREENWICH VILLAGE-WEST,03 THREE FAMILY HOMES,4,3350000,4867250,3554000,9011000,2011
599,MANHATTAN,HARLEM-CENTRAL,01 ONE FAMILY HOMES,9,505000,1347426,925000,2500000,2011
600,MANHATTAN,HARLEM-CENTRAL,02 TWO FAMILY HOMES,11,173101,913081,890793,1900000,2011
601,MANHATTAN,HARLEM-CENTRAL,03 THREE FAMILY HOMES,16,780235,952790,936077,1500000,2011
602,MANHATTAN,HARLEM-EAST,02 TWO FAMILY HOMES,2,755000,787250,787250,819500,2011
603,MANHATTAN,HARLEM-EAST,03 THREE FAMILY HOMES,1,625000,625000,625000,625000,2011
604,MANHATTAN,HARLEM-UPPER,01 ONE FAMILY HOMES,4,915000,1176250,1147500,1495000,2011
605,MANHATTAN,HARLEM-UPPER,02 TWO FAMILY HOMES,11,295000,820341,850000,1480000,2011
606,MANHATTAN,HARLEM-UPPER,03 THREE FAMILY HOMES,1,999000,999000,999000,999000,2011
607,MANHATTAN,INWOOD,02 TWO FAMILY HOMES,4,434600,536150,542500,625000,2011
608,MANHATTAN,KIPS BAY,01 ONE FAMILY HOMES,2,5300000,5312500,5312500,5325000,2011
609,MANHATTAN,MIDTOWN EAST,01 ONE FAMILY HOMES,1,4600000,4600000,4600000,4600000,2011
610,MANHATTAN,MURRAY HILL,01 ONE FAMILY HOMES,6,2300000,3737500,3737500,5250000,2011
611,MANHATTAN,MURRAY HILL,02 TWO FAMILY HOMES,1,2970000,2970000,2970000,2970000,2011
612,MANHATTAN,MURRAY HILL,03 THREE FAMILY HOMES,1,2200000,2200000,2200000,2200000,2011
613,MANHATTAN,SOHO,01 ONE FAMILY HOMES,1,3575000,3575000,3575000,3575000,2011
614,MANHATTAN,SOHO,02 TWO FAMILY HOMES,3,499000,2178833,700000,5337500,2011
615,MANHATTAN,SOHO,03 THREE FAMILY HOMES,2,8600000,8627563,8627563,8655125,2011
616,MANHATTAN,TRIBECA,01 ONE FAMILY HOMES,1,6490000,6490000,6490000,6490000,2011
617,MANHATTAN,UPPER EAST SIDE (59-79),01 ONE FAMILY HOMES,13,1950000,14779163,8300000,48000000,2011
618,MANHATTAN,UPPER EAST SIDE (59-79),02 TWO FAMILY HOMES,5,3425000,7129000,5200000,14500000,2011
619,MANHATTAN,UPPER EAST SIDE (59-79),03 THREE FAMILY HOMES,3,4525000,5441667,5100000,6700000,2011
620,MANHATTAN,UPPER EAST SIDE (79-96),01 ONE FAMILY HOMES,12,3362500,7887292,6887500,15400000,2011
621,MANHATTAN,UPPER EAST SIDE (79-96),02 TWO FAMILY HOMES,5,3950000,6297000,4200000,10500000,2011
622,MANHATTAN,UPPER EAST SIDE (79-96),03 THREE FAMILY HOMES,2,3550000,3825000,3825000,4100000,2011
623,MANHATTAN,UPPER WEST SIDE (59-79),01 ONE FAMILY HOMES,1,4667000,4667000,4667000,4667000,2011
624,MANHATTAN,UPPER WEST SIDE (59-79),02 TWO FAMILY HOMES,3,8550000,10850000,11500000,12500000,2011
625,MANHATTAN,UPPER WEST SIDE (59-79),03 THREE FAMILY HOMES,2,5100000,5230000,5230000,5360000,2011
626,MANHATTAN,UPPER WEST SIDE (79-96),01 ONE FAMILY HOMES,4,4000000,10981250,8775000,22375000,2011
627,MANHATTAN,UPPER WEST SIDE (79-96),02 TWO FAMILY HOMES,3,3700000,4194346,4250000,4633037,2011
628,MANHATTAN,UPPER WEST SIDE (79-96),03 THREE FAMILY HOMES,3,2000000,3900833,4100000,5602500,2011
629,MANHATTAN,UPPER WEST SIDE (96-116),02 TWO FAMILY HOMES,1,4050000,4050000,4050000,4050000,2011
630,MANHATTAN,WASHINGTON HEIGHTS LOWER,01 ONE FAMILY HOMES,2,450000,575000,575000,700000,2011
631,MANHATTAN,WASHINGTON HEIGHTS LOWER,02 TWO FAMILY HOMES,2,405600,465300,465300,525000,2011
632,MANHATTAN,WASHINGTON HEIGHTS LOWER,03 THREE FAMILY HOMES,2,379000,657000,657000,935000,2011
633,BRONX,BATHGATE,01 ONE FAMILY HOMES,2,288500,308750,308750,329000,2011
634,BRONX,BATHGATE,02 TWO FAMILY HOMES,9,167500,341931,360000,390486,2011
635,BRONX,BATHGATE,03 THREE FAMILY HOMES,4,292500,391738,407725,459000,2011
636,BRONX,BAYCHESTER,01 ONE FAMILY HOMES,56,170000,296449,306000,399000,2011
637,BRONX,BAYCHESTER,02 TWO FAMILY HOMES,72,166250,398774,406400,665321,2011
638,BRONX,BAYCHESTER,03 THREE FAMILY HOMES,14,262000,467886,477500,610000,2011
639,BRONX,BEDFORD PARK/NORWOOD,01 ONE FAMILY HOMES,9,200000,343521,340000,451380,2011
640,BRONX,BEDFORD PARK/NORWOOD,02 TWO FAMILY HOMES,13,185000,362205,355000,518561,2011
641,BRONX,BEDFORD PARK/NORWOOD,03 THREE FAMILY HOMES,9,255100,394233,400000,555000,2011
642,BRONX,BELMONT,01 ONE FAMILY HOMES,3,196000,267000,200000,405000,2011
643,BRONX,BELMONT,02 TWO FAMILY HOMES,15,152100,312735,290000,614000,2011
644,BRONX,BELMONT,03 THREE FAMILY HOMES,8,231000,361821,388000,490000,2011
645,BRONX,BRONX PARK,02 TWO FAMILY HOMES,1,630000,630000,630000,630000,2011
646,BRONX,BRONXDALE,01 ONE FAMILY HOMES,29,165000,289590,280223,435000,2011
647,BRONX,BRONXDALE,02 TWO FAMILY HOMES,32,170000,349318,360250,481000,2011
648,BRONX,BRONXDALE,03 THREE FAMILY HOMES,11,250000,464574,450000,663797,2011
649,BRONX,CASTLE HILL/UNIONPORT,01 ONE FAMILY HOMES,22,175000,314247,325000,440000,2011
650,BRONX,CASTLE HILL/UNIONPORT,02 TWO FAMILY HOMES,38,170000,387764,410000,600000,2011
651,BRONX,CASTLE HILL/UNIONPORT,03 THREE FAMILY HOMES,12,211741,454863,441000,710000,2011
652,BRONX,CITY ISLAND,01 ONE FAMILY HOMES,14,240000,559277,457500,1175000,2011
653,BRONX,CITY ISLAND,02 TWO FAMILY HOMES,3,288600,327867,330000,365000,2011
654,BRONX,CO-OP CITY,01 ONE FAMILY HOMES,2,210000,285000,285000,360000,2011
655,BRONX,COUNTRY CLUB,01 ONE FAMILY HOMES,32,155000,390146,380000,755000,2011
656,BRONX,COUNTRY CLUB,02 TWO FAMILY HOMES,15,245200,419680,465000,675000,2011
657,BRONX,COUNTRY CLUB,03 THREE FAMILY HOMES,1,660000,660000,660000,660000,2011
658,BRONX,CROTONA PARK,02 TWO FAMILY HOMES,7,195000,291730,289000,435000,2011
659,BRONX,CROTONA PARK,03 THREE FAMILY HOMES,6,190000,327905,330608,480000,2011
660,BRONX,EAST TREMONT,01 ONE FAMILY HOMES,3,175000,217667,185000,293000,2011
661,BRONX,EAST TREMONT,02 TWO FAMILY HOMES,17,160000,324238,360000,490000,2011
662,BRONX,EAST TREMONT,03 THREE FAMILY HOMES,12,265000,425382,464357,520000,2011
663,BRONX,FIELDSTON,01 ONE FAMILY HOMES,12,505000,1479916,1430998,2550000,2011
664,BRONX,FIELDSTON,02 TWO FAMILY HOMES,2,510000,580000,580000,650000,2011
665,BRONX,FORDHAM,02 TWO FAMILY HOMES,6,236000,400460,355720,650000,2011
666,BRONX,FORDHAM,03 THREE FAMILY HOMES,3,296800,387267,425000,440000,2011
667,BRONX,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY HOMES,1,305000,305000,305000,305000,2011
668,BRONX,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY HOMES,14,182252,355461,382500,494000,2011
669,BRONX,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY HOMES,5,150000,340200,380000,460000,2011
670,BRONX,HUNTS POINT,02 TWO FAMILY HOMES,5,265545,343109,320000,445000,2011
671,BRONX,HUNTS POINT,03 THREE FAMILY HOMES,1,475000,475000,475000,475000,2011
672,BRONX,KINGSBRIDGE HTS/UNIV HTS,01 ONE FAMILY HOMES,5,240000,276418,270000,313092,2011
673,BRONX,KINGSBRIDGE HTS/UNIV HTS,02 TWO FAMILY HOMES,9,212000,340083,339000,510000,2011
674,BRONX,KINGSBRIDGE HTS/UNIV HTS,03 THREE FAMILY HOMES,1,585000,585000,585000,585000,2011
675,BRONX,KINGSBRIDGE/JEROME PARK,01 ONE FAMILY HOMES,13,190000,368884,360000,560000,2011
676,BRONX,KINGSBRIDGE/JEROME PARK,02 TWO FAMILY HOMES,20,150000,453478,455000,641497,2011
677,BRONX,KINGSBRIDGE/JEROME PARK,03 THREE FAMILY HOMES,1,513000,513000,513000,513000,2011
678,BRONX,MELROSE/CONCOURSE,01 ONE FAMILY HOMES,3,195000,299140,332421,370000,2011
679,BRONX,MELROSE/CONCOURSE,02 TWO FAMILY HOMES,9,195000,327856,270400,618505,2011
680,BRONX,MELROSE/CONCOURSE,03 THREE FAMILY HOMES,13,223254,412655,450000,805000,2011
681,BRONX,MORRIS PARK/VAN NEST,01 ONE FAMILY HOMES,17,275000,403794,403000,500000,2011
682,BRONX,MORRIS PARK/VAN NEST,02 TWO FAMILY HOMES,45,150000,436443,440000,666953,2011
683,BRONX,MORRIS PARK/VAN NEST,03 THREE FAMILY HOMES,14,217500,424143,475000,600000,2011
684,BRONX,MORRISANIA/LONGWOOD,01 ONE FAMILY HOMES,9,210000,300778,297000,450000,2011
685,BRONX,MORRISANIA/LONGWOOD,02 TWO FAMILY HOMES,30,157170,355741,394313,460000,2011
686,BRONX,MORRISANIA/LONGWOOD,03 THREE FAMILY HOMES,30,190000,457695,487990,823633,2011
687,BRONX,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY HOMES,7,150000,237647,225000,328048,2011
688,BRONX,MOTT HAVEN/PORT MORRIS,02 TWO FAMILY HOMES,7,250000,378446,410670,435713,2011
689,BRONX,MOTT HAVEN/PORT MORRIS,03 THREE FAMILY HOMES,5,195000,416934,250000,864800,2011
690,BRONX,MOUNT HOPE/MOUNT EDEN,02 TWO FAMILY HOMES,4,160000,282875,265000,441500,2011
691,BRONX,MOUNT HOPE/MOUNT EDEN,03 THREE FAMILY HOMES,9,170000,401689,460000,650000,2011
692,BRONX,PARKCHESTER,01 ONE FAMILY HOMES,2,340000,397900,397900,455800,2011
693,BRONX,PARKCHESTER,02 TWO FAMILY HOMES,20,150000,334885,352500,625000,2011
694,BRONX,PARKCHESTER,03 THREE FAMILY HOMES,9,223000,350211,380000,550000,2011
695,BRONX,PELHAM GARDENS,01 ONE FAMILY HOMES,22,245000,454916,432000,700000,2011
696,BRONX,PELHAM GARDENS,02 TWO FAMILY HOMES,14,294060,531863,545000,900000,2011
697,BRONX,PELHAM PARKWAY NORTH,01 ONE FAMILY HOMES,23,197500,373183,394000,499000,2011
698,BRONX,PELHAM PARKWAY NORTH,02 TWO FAMILY HOMES,41,225000,428549,406000,660000,2011
699,BRONX,PELHAM PARKWAY NORTH,03 THREE FAMILY HOMES,4,470000,565448,575000,641791,2011
700,BRONX,PELHAM PARKWAY SOUTH,01 ONE FAMILY HOMES,12,270000,393542,419500,550000,2011
701,BRONX,PELHAM PARKWAY SOUTH,02 TWO FAMILY HOMES,10,300000,472641,472500,650000,2011
702,BRONX,PELHAM PARKWAY SOUTH,03 THREE FAMILY HOMES,5,450000,521260,485000,700000,2011
703,BRONX,RIVERDALE,01 ONE FAMILY HOMES,23,260824,1106688,825000,2675000,2011
704,BRONX,RIVERDALE,02 TWO FAMILY HOMES,7,250000,641429,670000,910000,2011
705,BRONX,RIVERDALE,03 THREE FAMILY HOMES,2,600000,620250,620250,640500,2011
706,BRONX,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY HOMES,31,180000,353381,370000,490000,2011
707,BRONX,SCHUYLERVILLE/PELHAM BAY,02 TWO FAMILY HOMES,39,188704,423776,450000,645000,2011
708,BRONX,SCHUYLERVILLE/PELHAM BAY,03 THREE FAMILY HOMES,7,190000,451977,425000,760000,2011
709,BRONX,SOUNDVIEW,01 ONE FAMILY HOMES,19,165000,274855,254600,425000,2011
710,BRONX,SOUNDVIEW,02 TWO FAMILY HOMES,33,150000,335507,335000,499200,2011
711,BRONX,SOUNDVIEW,03 THREE FAMILY HOMES,28,230000,416319,415370,656771,2011
712,BRONX,THROGS NECK,01 ONE FAMILY HOMES,67,150000,361219,367021,750000,2011
713,BRONX,THROGS NECK,02 TWO FAMILY HOMES,54,237000,402732,400000,686205,2011
714,BRONX,THROGS NECK,03 THREE FAMILY HOMES,7,415000,482845,471700,585000,2011
715,BRONX,WAKEFIELD,01 ONE FAMILY HOMES,33,186666,300295,320000,475000,2011
716,BRONX,WAKEFIELD,02 TWO FAMILY HOMES,46,193800,387640,371250,572868,2011
717,BRONX,WAKEFIELD,03 THREE FAMILY HOMES,14,250000,377937,387900,561800,2011
718,BRONX,WESTCHESTER,01 ONE FAMILY HOMES,12,212000,307096,317075,390000,2011
719,BRONX,WESTCHESTER,02 TWO FAMILY HOMES,29,170000,361958,388297,495000,2011
720,BRONX,WESTCHESTER,03 THREE FAMILY HOMES,6,335000,449500,458500,530000,2011
721,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY HOMES,26,170000,293161,282000,630000,2011
722,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY HOMES,85,150000,343953,339860,597532,2011
723,BRONX,WILLIAMSBRIDGE,03 THREE FAMILY HOMES,23,190000,417978,435000,578000,2011
724,BRONX,WOODLAWN,01 ONE FAMILY HOMES,12,331000,417975,410000,545000,2011
725,BRONX,WOODLAWN,02 TWO FAMILY HOMES,5,355000,434500,410000,520000,2011
726,BRONX,WOODLAWN,03 THREE FAMILY HOMES,2,550000,577500,577500,605000,2011
727,BROOKLYN,BATH BEACH,01 ONE FAMILY HOMES,13,465000,543269,525000,751000,2011
728,BROOKLYN,BATH BEACH,02 TWO FAMILY HOMES,55,390000,643936,600000,1480000,2011
729,BROOKLYN,BATH BEACH,03 THREE FAMILY HOMES,14,440000,774710,722500,1222000,2011
730,BROOKLYN,BAY RIDGE,01 ONE FAMILY HOMES,87,250000,779805,668800,2750000,2011
731,BROOKLYN,BAY RIDGE,02 TWO FAMILY HOMES,88,200000,776096,760750,2675000,2011
732,BROOKLYN,BAY RIDGE,03 THREE FAMILY HOMES,13,600000,778308,780000,995000,2011
733,BROOKLYN,BEDFORD STUYVESANT,01 ONE FAMILY HOMES,25,160000,368500,330500,865000,2011
734,BROOKLYN,BEDFORD STUYVESANT,02 TWO FAMILY HOMES,281,150000,424506,425000,1200000,2011
735,BROOKLYN,BEDFORD STUYVESANT,03 THREE FAMILY HOMES,152,175000,484179,432500,1075000,2011
736,BROOKLYN,BENSONHURST,01 ONE FAMILY HOMES,35,410500,611671,578000,1220000,2011
737,BROOKLYN,BENSONHURST,02 TWO FAMILY HOMES,107,195000,746075,738000,1800000,2011
738,BROOKLYN,BENSONHURST,03 THREE FAMILY HOMES,32,450000,904203,870000,1775000,2011
739,BROOKLYN,BERGEN BEACH,01 ONE FAMILY HOMES,37,200000,553804,540000,1050000,2011
740,BROOKLYN,BERGEN BEACH,02 TWO FAMILY HOMES,17,250000,645206,637000,875000,2011
741,BROOKLYN,BERGEN BEACH,03 THREE FAMILY HOMES,8,530000,627250,631500,715000,2011
742,BROOKLYN,BOERUM HILL,01 ONE FAMILY HOMES,6,1050000,1811667,1865000,2250000,2011
743,BROOKLYN,BOERUM HILL,02 TWO FAMILY HOMES,14,695000,1476964,1393750,2870000,2011
744,BROOKLYN,BOERUM HILL,03 THREE FAMILY HOMES,3,1100000,1728333,1775000,2310000,2011
745,BROOKLYN,BOROUGH PARK,01 ONE FAMILY HOMES,45,230000,573567,580000,950000,2011
746,BROOKLYN,BOROUGH PARK,02 TWO FAMILY HOMES,154,220000,712539,700000,3100000,2011
747,BROOKLYN,BOROUGH PARK,03 THREE FAMILY HOMES,55,172301,749669,795000,2000000,2011
748,BROOKLYN,BRIGHTON BEACH,01 ONE FAMILY HOMES,8,160000,450000,410000,800000,2011
749,BROOKLYN,BRIGHTON BEACH,02 TWO FAMILY HOMES,15,155000,504702,500000,900000,2011
750,BROOKLYN,BRIGHTON BEACH,03 THREE FAMILY HOMES,9,160000,405222,425000,615000,2011
751,BROOKLYN,BROOKLYN HEIGHTS,01 ONE FAMILY HOMES,8,2100000,3383750,3200000,5250000,2011
752,BROOKLYN,BROOKLYN HEIGHTS,02 TWO FAMILY HOMES,7,2575000,3350000,3000000,6000000,2011
753,BROOKLYN,BROWNSVILLE,01 ONE FAMILY HOMES,14,157055,238343,245350,302000,2011
754,BROOKLYN,BROWNSVILLE,02 TWO FAMILY HOMES,24,157064,368522,387500,515000,2011
755,BROOKLYN,BROWNSVILLE,03 THREE FAMILY HOMES,8,235000,356250,325750,510000,2011
756,BROOKLYN,BUSH TERMINAL,02 TWO FAMILY HOMES,3,515000,590000,515000,740000,2011
757,BROOKLYN,BUSH TERMINAL,03 THREE FAMILY HOMES,1,410000,410000,410000,410000,2011
758,BROOKLYN,BUSHWICK,01 ONE FAMILY HOMES,6,230000,327000,306000,555000,2011
759,BROOKLYN,BUSHWICK,02 TWO FAMILY HOMES,126,159275,340772,287113,875000,2011
760,BROOKLYN,BUSHWICK,03 THREE FAMILY HOMES,71,160000,386460,390000,763000,2011
761,BROOKLYN,CANARSIE,01 ONE FAMILY HOMES,68,150000,326198,352500,560037,2011
762,BROOKLYN,CANARSIE,02 TWO FAMILY HOMES,161,155000,402036,410000,625000,2011
763,BROOKLYN,CANARSIE,03 THREE FAMILY HOMES,26,200000,496771,519500,640000,2011
764,BROOKLYN,CARROLL GARDENS,01 ONE FAMILY HOMES,1,1305000,1305000,1305000,1305000,2011
765,BROOKLYN,CARROLL GARDENS,02 TWO FAMILY HOMES,15,200000,1201807,1187000,2400000,2011
766,BROOKLYN,CARROLL GARDENS,03 THREE FAMILY HOMES,19,220255,1281892,1410000,2375000,2011
767,BROOKLYN,CLINTON HILL,01 ONE FAMILY HOMES,3,999000,1576333,1800000,1930000,2011
768,BROOKLYN,CLINTON HILL,02 TWO FAMILY HOMES,30,300000,1079600,1100000,2090000,2011
769,BROOKLYN,CLINTON HILL,03 THREE FAMILY HOMES,14,300000,830357,785250,1715000,2011
770,BROOKLYN,COBBLE HILL,01 ONE FAMILY HOMES,3,1198000,1838700,1699100,2619000,2011
771,BROOKLYN,COBBLE HILL,02 TWO FAMILY HOMES,9,712500,2175278,2690000,3080000,2011
772,BROOKLYN,COBBLE HILL,03 THREE FAMILY HOMES,2,2175000,2787500,2787500,3400000,2011
773,BROOKLYN,COBBLE HILL-WEST,02 TWO FAMILY HOMES,4,280000,698125,775000,962500,2011
774,BROOKLYN,COBBLE HILL-WEST,03 THREE FAMILY HOMES,1,1075000,1075000,1075000,1075000,2011
775,BROOKLYN,CONEY ISLAND,01 ONE FAMILY HOMES,17,240000,349524,363000,412000,2011
776,BROOKLYN,CONEY ISLAND,02 TWO FAMILY HOMES,1,212000,212000,212000,212000,2011
777,BROOKLYN,CONEY ISLAND,03 THREE FAMILY HOMES,4,350000,473750,497500,550000,2011
778,BROOKLYN,CROWN HEIGHTS,01 ONE FAMILY HOMES,37,150000,509876,480000,1050000,2011
779,BROOKLYN,CROWN HEIGHTS,02 TWO FAMILY HOMES,86,155000,438822,451250,910000,2011
