incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude
204294844,2019-10-27T00:00:00.000,2020-02-23 01:30:00,BROOKLYN,73,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,1010424,180852,40.66304320600005,-73.90565842999997
204294843,2019-10-26T00:00:00.000,2020-02-23 22:50:00,BROOKLYN,75,0.0,FAST FOOD,False,,,,18-24,M,WHITE HISPANIC,1020100,188525,40.684069959000055,-73.87074095399998
204294840,2019-10-26T00:00:00.000,2020-02-23 20:02:00,QUEENS,113,0.0,,True,,,,<18,M,BLACK,1043970,188448,40.683729750000055,-73.78467642099997
204296334,2019-10-26T00:00:00.000,2020-02-23 04:20:00,BROOKLYN,69,0.0,,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1010971,174787,40.646394480000026,-73.90371082399997
204294845,2019-10-26T00:00:00.000,2020-02-23 04:00:00,BRONX,48,0.0,,False,,,,25-44,M,BLACK,1013751,247662,40.84640903700006,-73.89337329799997
204294847,2019-10-25T00:00:00.000,2020-02-23 21:04:00,BRONX,47,0.0,,False,,,,18-24,M,BLACK,1024379,266718,40.89866994400006,-73.85484547899993
204294847,2019-10-25T00:00:00.000,2020-02-23 21:04:00,BRONX,47,0.0,,False,,,,25-44,M,BLACK,1024379,266718,40.89866994400006,-73.85484547899993
204294841,2019-10-25T00:00:00.000,2020-02-23 19:43:00,BRONX,46,0.0,,False,25-44,M,BLACK,25-44,F,BLACK,1012248,251807,40.857790719000036,-73.89878841299998
204294841,2019-10-25T00:00:00.000,2020-02-23 19:43:00,BRONX,46,0.0,,False,25-44,M,BLACK,18-24,M,BLACK,1012248,251807,40.857790719000036,-73.89878841299998
204294841,2019-10-25T00:00:00.000,2020-02-23 19:43:00,BRONX,46,0.0,,False,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1012248,251807,40.857790719000036,-73.89878841299998
204294839,2019-10-25T00:00:00.000,2020-02-23 12:54:00,QUEENS,100,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1037138,154271,40.58996484000005,-73.80957751099999
204192601,2019-10-24T00:00:00.000,2020-02-23 21:56:00,BRONX,46,0.0,,False,,,,25-44,M,BLACK,1008471,251020,40.85564181000007,-73.91244513899994
204192603,2019-10-24T00:00:00.000,2020-02-23 19:43:00,BROOKLYN,75,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1022078,183185,40.66940464800007,-73.86363907499998
204192600,2019-10-24T00:00:00.000,2020-02-23 00:52:00,STATEN ISLAND,121,0.0,PVT HOUSE,True,25-44,M,BLACK,25-44,F,BLACK,938149,171781,40.63806398200006,-74.16610830199994
204138620,2019-10-23T00:00:00.000,2020-02-23 19:53:00,QUEENS,113,0.0,,True,18-24,M,BLACK,18-24,M,BLACK,1045280,185698,40.67617271100005,-73.77997803999993
204154391,2019-10-23T00:00:00.000,2020-02-23 15:16:00,MANHATTAN,10,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,982756,210140,40.74347045500008,-74.00539300399998
204039257,2019-10-22T00:00:00.000,2020-02-23 03:04:00,QUEENS,102,0.0,,False,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1022254,188529,40.68407195200007,-73.86297449699998
204020534,2019-10-21T00:00:00.000,2020-02-23 16:00:00,MANHATTAN,20,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,987818,221369,40.77429060000002,-73.98711927099998
203980165,2019-10-19T00:00:00.000,2020-02-23 10:25:00,QUEENS,103,0.0,,False,,,,25-44,M,BLACK,1037533,196062,40.70466945900005,-73.80782521099997
203980164,2019-10-18T00:00:00.000,2020-02-23 14:43:00,MANHATTAN,32,0.0,MULTI DWELL - APT BUILD,True,45-64,F,BLACK,45-64,F,WHITE HISPANIC,1000565,234704,40.81087724100007,-73.94106415099996
203980164,2019-10-18T00:00:00.000,2020-02-23 14:43:00,MANHATTAN,32,0.0,MULTI DWELL - APT BUILD,True,45-64,F,BLACK,65+,M,BLACK,1000565,234704,40.81087724100007,-73.94106415099996
203883813,2019-10-17T00:00:00.000,2020-02-23 12:32:00,QUEENS,105,0.0,,False,,,,18-24,F,BLACK,1053981,179167,40.65818237800004,-73.74867718699994
203778568,2019-10-15T00:00:00.000,2020-02-23 22:55:00,BROOKLYN,63,0.0,,False,,,,25-44,M,BLACK,1007121,166201,40.62283851900003,-73.91761360499999
203676932,2019-10-13T00:00:00.000,2020-02-23 02:30:00,BROOKLYN,81,0.0,,False,,,,25-44,M,BLACK,1002883,192220,40.69426487000004,-73.93280818499993
203676932,2019-10-13T00:00:00.000,2020-02-23 02:30:00,BROOKLYN,81,0.0,,False,,,,45-64,M,BLACK,1002883,192220,40.69426487000004,-73.93280818499993
203676929,2019-10-13T00:00:00.000,2020-02-23 01:55:00,MANHATTAN,17,0.0,,False,,,,25-44,M,BLACK,990804,210370,40.744099446000064,-73.97634911099993
203676930,2019-10-12T00:00:00.000,2020-02-23 18:02:00,MANHATTAN,28,0.0,,True,25-44,M,BLACK,25-44,M,BLACK,998253,233408,40.80732404600008,-73.94941886199997
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,False,25-44,M,BLACK,25-44,F,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,False,45-64,M,BLACK,25-44,F,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,True,25-44,M,BLACK,25-44,F,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,True,45-64,M,BLACK,25-44,F,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,False,25-44,M,BLACK,25-44,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,False,45-64,M,BLACK,25-44,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,True,25-44,M,BLACK,25-44,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,True,45-64,M,BLACK,25-44,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,False,25-44,M,BLACK,45-64,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,False,45-64,M,BLACK,45-64,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,True,25-44,M,BLACK,45-64,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,2019-10-12T00:00:00.000,2020-02-23 06:55:00,BROOKLYN,77,0.0,BAR/NIGHT CLUB,True,45-64,M,BLACK,45-64,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203678796,2019-10-12T00:00:00.000,2020-02-23 06:30:00,BRONX,42,0.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,WHITE HISPANIC,1009909,241902,40.83061151500005,-73.90728181399999
203676927,2019-10-12T00:00:00.000,2020-02-23 02:50:00,MANHATTAN,18,0.0,,False,25-44,M,BLACK,25-44,F,BLACK,988226,217228,40.76292445400002,-73.98564864699993
203676926,2019-10-11T00:00:00.000,2020-02-23 23:14:00,QUEENS,113,0.0,,False,,,,18-24,M,BLACK,1044553,188701,40.684420223000075,-73.78257211399993
203676931,2019-10-11T00:00:00.000,2020-02-23 22:15:00,MANHATTAN,10,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC,983907,212138,40.748954585000035,-74.00123937099994
203571464,2019-10-10T00:00:00.000,2020-02-23 21:54:00,BROOKLYN,71,0.0,SUPERMARKET,True,18-24,M,BLACK,25-44,M,BLACK,995358,178299,40.65606750000006,-73.95996734599998
203517392,2019-10-09T00:00:00.000,2020-02-23 13:38:00,QUEENS,105,0.0,HOSPITAL,False,,,,25-44,M,BLACK,1065540,213942,40.753532458000045,-73.70659676099996
203517393,2019-10-09T00:00:00.000,2020-02-23 13:00:00,QUEENS,105,0.0,,True,,,,18-24,M,ASIAN / PACIFIC ISLANDER,1066815,209653,40.74174848400003,-73.70204752099994
203394881,2019-10-07T00:00:00.000,2020-02-23 16:21:00,BROOKLYN,60,2.0,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,18-24,F,BLACK,984688,150503,40.57978019500007,-73.99842465499995
203394879,2019-10-07T00:00:00.000,2020-02-23 13:27:00,BRONX,43,0.0,,False,,,,<18,M,ASIAN / PACIFIC ISLANDER,1024622,237417,40.81824648100008,-73.85414296999993
203348701,2019-10-06T00:00:00.000,2020-02-23 21:54:00,MANHATTAN,23,0.0,,False,45-64,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,999211,227549,40.79124111900006,-73.94597136299996
203350418,2019-10-06T00:00:00.000,2020-02-23 17:00:00,BROOKLYN,79,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,998286,189885,40.68786431700005,-73.94939048399993
203348705,2019-10-06T00:00:00.000,2020-02-23 13:49:00,BROOKLYN,67,0.0,,False,,,,25-44,M,BLACK,999369,172510,40.640172009000025,-73.94552436799995
203350417,2019-10-06T00:00:00.000,2020-02-23 01:09:00,BROOKLYN,77,0.0,,False,,,,18-24,F,BLACK,995325,185155,40.674885741000026,-73.96007501899999
203350417,2019-10-06T00:00:00.000,2020-02-23 01:09:00,BROOKLYN,77,0.0,,False,,,,18-24,M,BLACK,995325,185155,40.674885741000026,-73.96007501899999
203348698,2019-10-05T00:00:00.000,2020-02-23 21:50:00,MANHATTAN,25,0.0,,True,,,,25-44,M,WHITE HISPANIC,999296,230862,40.800334261000046,-73.94565697199994
203348707,2019-10-05T00:00:00.000,2020-02-23 04:38:00,BRONX,40,0.0,GROCERY/BODEGA,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1009821,236559,40.81594675500003,-73.90762016499998
203348704,2019-10-05T00:00:00.000,2020-02-23 02:15:00,BRONX,40,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,1007643,231079,40.80091171200007,-73.91550779499994
203348706,2019-10-05T00:00:00.000,2020-02-23 00:34:00,BRONX,49,0.0,,False,,,,25-44,M,BLACK,1026424,251705,40.857454424000025,-73.84754276399997
203348700,2019-10-04T00:00:00.000,2020-02-23 18:34:00,BRONX,44,1.0,,True,25-44,M,BLACK,18-24,M,BLACK,1007022,243322,40.834516921000045,-73.91770925599997
203348699,2019-10-04T00:00:00.000,2020-02-23 01:51:00,BRONX,43,0.0,,False,,,,25-44,M,BLACK,1021155,242972,40.83350852400008,-73.86663818999993
203259385,2019-10-03T00:00:00.000,2020-02-23 21:39:00,BROOKLYN,79,0.0,,True,45-64,M,BLACK,18-24,M,BLACK,998136,187813,40.68217738700002,-73.949935623
203348703,2019-10-03T00:00:00.000,2020-02-23 14:27:00,BROOKLYN,73,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,18-24,M,BLACK,1008529,180190,40.66123156200007,-73.91249125199994
203211777,2019-10-03T00:00:00.000,2020-02-23 01:45:00,BROOKLYN,67,0.0,MULTI DWELL - APT BUILD,True,,,,25-44,M,BLACK,1004729,174146,40.64465170600005,-73.92620615399994
203211776,2019-10-03T00:00:00.000,2020-02-23 00:38:00,MANHATTAN,33,0.0,,True,,,,25-44,M,WHITE HISPANIC,1001505,245382,40.840183525000036,-73.93764097999998
203207191,2019-10-02T00:00:00.000,2020-02-23 20:14:00,BRONX,44,0.0,,False,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,1007885,246406,40.842979335000045,-73.91457972899997
203207192,2019-10-02T00:00:00.000,2020-02-23 16:47:00,BROOKLYN,81,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1004856,187468,40.68121734900007,-73.92570780199996
203207193,2019-10-02T00:00:00.000,2020-02-23 13:26:00,BROOKLYN,79,0.0,,False,<18,M,BLACK,18-24,M,BLACK,1001139,192775,40.69579171600003,-73.939095905
203148056,2019-10-01T00:00:00.000,2020-02-23 13:10:00,QUEENS,103,2.0,MULTI DWELL - PUBLIC HOUS,True,45-64,M,BLACK,18-24,M,BLACK,1040893,194012,40.699021834000064,-73.79572395699995
203083804,2019-09-30T00:00:00.000,2020-02-23 13:49:00,MANHATTAN,23,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,998869,230618,40.799665264000055,-73.94719977999995
203083804,2019-09-30T00:00:00.000,2020-02-23 13:49:00,MANHATTAN,23,2.0,MULTI DWELL - PUBLIC HOUS,True,18-24,M,BLACK,18-24,M,BLACK,998869,230618,40.799665264000055,-73.94719977999995
203041425,2019-09-29T00:00:00.000,2020-02-23 23:15:00,BRONX,52,0.0,,False,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1010668,253614,40.86275525800004,-73.904493002
203041429,2019-09-29T00:00:00.000,2020-02-23 18:30:00,STATEN ISLAND,120,0.0,,False,,,,<18,M,BLACK,962585,165738,40.62157070600006,-74.07804344
203041424,2019-09-29T00:00:00.000,2020-02-23 00:35:00,BRONX,47,2.0,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,WHITE,1026855,262287,40.88649666100008,-73.84591741799994
203041430,2019-09-28T00:00:00.000,2020-02-23 01:17:00,BRONX,42,0.0,,True,,,,18-24,M,BLACK,1012860,244801,40.83855936400005,-73.89660592299998
203042901,2019-09-27T00:00:00.000,2020-02-23 23:29:00,BROOKLYN,75,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,M,BLACK,1019084,183993,40.671634710000035,-73.87442765599997
203041427,2019-09-27T00:00:00.000,2020-02-23 21:45:00,QUEENS,101,0.0,,False,18-24,M,BLACK,25-44,F,BLACK,1051162,155661,40.59368532700007,-73.75907037999998
203041423,2019-09-27T00:00:00.000,2020-02-23 20:40:00,BROOKLYN,75,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,F,BLACK,1013031,182526,40.66762987300007,-73.89625447799993
203041423,2019-09-27T00:00:00.000,2020-02-23 20:40:00,BROOKLYN,75,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1013031,182526,40.66762987300007,-73.89625447799993
203041423,2019-09-27T00:00:00.000,2020-02-23 20:40:00,BROOKLYN,75,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1013031,182526,40.66762987300007,-73.89625447799993
203041432,2019-09-27T00:00:00.000,2020-02-23 20:03:00,QUEENS,101,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1047439,156663,40.59646293100008,-73.77246640899993
203041432,2019-09-27T00:00:00.000,2020-02-23 20:03:00,QUEENS,101,2.0,MULTI DWELL - PUBLIC HOUS,True,,,,18-24,M,BLACK,1047439,156663,40.59646293100008,-73.77246640899993
203041432,2019-09-27T00:00:00.000,2020-02-23 20:03:00,QUEENS,101,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1047439,156663,40.59646293100008,-73.77246640899993
203041432,2019-09-27T00:00:00.000,2020-02-23 20:03:00,QUEENS,101,2.0,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,1047439,156663,40.59646293100008,-73.77246640899993
203041428,2019-09-26T00:00:00.000,2020-02-23 19:00:00,BROOKLYN,84,0.0,,False,18-24,M,BLACK,25-44,M,WHITE,988226,192253,40.69437416800002,-73.98566339999996
202944931,2019-09-26T00:00:00.000,2020-02-23 14:00:00,MANHATTAN,25,0.0,,False,,,,25-44,M,BLACK,999155,230606,40.799631850000026,-73.94616681699993
202944932,2019-09-26T00:00:00.000,2020-02-23 02:30:00,BRONX,40,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,F,BLACK HISPANIC,25-44,M,BLACK,1005170,235308,40.812525348000065,-73.92442689199999
202900139,2019-09-25T00:00:00.000,2020-02-23 19:15:00,BROOKLYN,69,0.0,,False,,,,18-24,M,BLACK,1014030,174239,40.64488058200004,-73.89268997599999
202855057,2019-09-24T00:00:00.000,2020-02-23 22:51:00,BROOKLYN,71,0.0,,False,,,,45-64,F,BLACK,997631,178916,40.65775788800004,-73.95177405399994
202853370,2019-09-24T00:00:00.000,2020-02-23 21:00:00,BRONX,42,0.0,,False,25-44,M,UNKNOWN,25-44,M,BLACK,1014493,242565,40.832416753000075,-73.89071440599997
202853371,2019-09-24T00:00:00.000,2020-02-23 17:45:00,BROOKLYN,73,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,1006117,183402,40.67005407200002,-73.92117453999998
202853369,2019-09-24T00:00:00.000,2020-02-23 16:35:00,BRONX,46,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,<18,M,BLACK,1006938,248232,40.84799365100001,-73.91799620099994
202804360,2019-09-23T00:00:00.000,2020-02-23 19:50:00,BROOKLYN,81,0.0,,False,,,,25-44,M,BLACK,1006290,186730,40.67918825200008,-73.92054002199995
202804358,2019-09-23T00:00:00.000,2020-02-23 17:48:00,BROOKLYN,70,0.0,,False,,,,25-44,F,BLACK,995849,172757,40.64085528000004,-73.95820727299997
202804358,2019-09-23T00:00:00.000,2020-02-23 17:48:00,BROOKLYN,70,0.0,,False,,,,45-64,F,BLACK,995849,172757,40.64085528000004,-73.95820727299997
202804357,2019-09-23T00:00:00.000,2020-02-23 11:45:00,MANHATTAN,23,2.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,18-24,M,BLACK HISPANIC,998950,229227,40.79584721300005,-73.94691026399995
202804357,2019-09-23T00:00:00.000,2020-02-23 11:45:00,MANHATTAN,23,2.0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,998950,229227,40.79584721300005,-73.94691026399995
202804359,2019-09-23T00:00:00.000,2020-02-23 02:10:00,MANHATTAN,30,0.0,,False,,,,18-24,M,WHITE HISPANIC,996722,238203,40.82048727700004,-73.95494033399994
202807633,2019-09-23T00:00:00.000,2020-02-23 00:23:00,BRONX,50,0.0,,False,,,,25-44,M,WHITE HISPANIC,1011047,256269,40.870041281000056,-73.90311219699998
202770945,2019-09-22T00:00:00.000,2020-02-23 20:38:00,BRONX,42,0.0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,25-44,M,BLACK,1008459,239672,40.82449489700008,-73.91252947799995
202770951,2019-09-22T00:00:00.000,2020-02-23 20:30:00,BROOKLYN,67,0.0,,False,,,,45-64,M,BLACK,999010,171976,40.638706899000056,-73.94681909099995
202770950,2019-09-22T00:00:00.000,2020-02-23 20:17:00,QUEENS,113,0.0,,False,,,,18-24,M,BLACK,1049137,194504,40.700315647000025,-73.76598816099995
202770950,2019-09-22T00:00:00.000,2020-02-23 20:17:00,QUEENS,113,0.0,,False,,,,25-44,M,BLACK,1049137,194504,40.700315647000025,-73.76598816099995
202770947,2019-09-22T00:00:00.000,2020-02-23 03:40:00,BRONX,45,0.0,,False,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1028868,236932,40.81689486900007,-73.83880601299995
202770949,2019-09-21T00:00:00.000,2020-02-23 22:49:00,QUEENS,113,0.0,,True,,,,18-24,M,BLACK,1052349,190359,40.68891449000005,-73.75444613099995
202770948,2019-09-21T00:00:00.000,2020-02-23 20:45:00,BROOKLYN,67,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,998553,172620,40.64047529100003,-73.94846436099994
202770948,2019-09-21T00:00:00.000,2020-02-23 20:45:00,BROOKLYN,67,0.0,,False,25-44,M,BLACK,45-64,M,BLACK,998553,172620,40.64047529100003,-73.94846436099994
202770948,2019-09-21T00:00:00.000,2020-02-23 20:45:00,BROOKLYN,67,0.0,,False,25-44,M,BLACK,65+,M,BLACK,998553,172620,40.64047529100003,-73.94846436099994
202620767,2019-09-18T00:00:00.000,2020-02-23 19:47:00,BRONX,44,0.0,,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1007501,243434,40.834823081000025,-73.91597788499998
202578454,2019-09-18T00:00:00.000,2020-02-23 00:30:00,MANHATTAN,28,0.0,,False,,,,45-64,M,BLACK,997406,230838,40.80027140300007,-73.95248348799998
202562770,2019-09-17T00:00:00.000,2020-02-23 22:37:00,BRONX,44,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,UNKNOWN,1007174,239543,40.82414425700006,-73.91717287899996
202566072,2019-09-17T00:00:00.000,2020-02-23 08:51:00,STATEN ISLAND,120,0.0,,False,25-44,M,BLACK,UNKNOWN,F,WHITE HISPANIC,961362,164393,40.617875887000025,-74.08244438599996
202504685,2019-09-17T00:00:00.000,2020-02-23 00:44:00,QUEENS,108,0.0,,False,18-24,U,UNKNOWN,18-24,M,WHITE HISPANIC,1010565,210808,40.74526492500007,-73.90503314699998
202504683,2019-09-16T00:00:00.000,2020-02-23 19:33:00,MANHATTAN,25,0.0,,False,,,,25-44,F,BLACK,1000558,231080,40.80093037300003,-73.94109824099996
202504682,2019-09-16T00:00:00.000,2020-02-23 00:20:00,BROOKLYN,88,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,990325,192487,40.69501525100002,-73.97809388299999
202457199,2019-09-15T00:00:00.000,2020-02-23 23:20:00,BROOKLYN,88,0.0,MULTI DWELL - APT BUILD,True,45-64,M,BLACK,25-44,F,BLACK,992117,193223,40.69703399000008,-73.97163074399998
202457202,2019-09-15T00:00:00.000,2020-02-23 18:55:00,MANHATTAN,32,0.0,,False,,,,25-44,M,BLACK,1001520,238402,40.82102539800008,-73.93760473699997
202457205,2019-09-15T00:00:00.000,2020-02-23 05:44:00,BRONX,52,0.0,,False,18-24,M,BLACK,18-24,M,BLACK,1014472,254004,40.863813486000026,-73.89073873399997
202457206,2019-09-15T00:00:00.000,2020-02-23 00:46:00,BRONX,43,0.0,,False,,,,18-24,M,BLACK,1020734,239126,40.82295411300004,-73.86818046599996
202457201,2019-09-14T00:00:00.000,2020-02-23 05:33:00,BROOKLYN,83,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,1008603,191767,40.693007599000055,-73.91218269899997
202457203,2019-09-14T00:00:00.000,2020-02-23 00:09:00,MANHATTAN,34,0.0,,True,,,,18-24,M,WHITE HISPANIC,1003133,249705,40.85204555700005,-73.93174513099996
202458696,2019-09-13T00:00:00.000,2020-02-23 20:47:00,BROOKLYN,79,2.0,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,45-64,M,BLACK,998368,189350,40.68639573400003,-73.949095931
202457204,2019-09-13T00:00:00.000,2020-02-23 17:53:00,BRONX,42,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1010688,239927,40.82518840900008,-73.90447465599993
202356982,2019-09-12T00:00:00.000,2020-02-23 20:20:00,BRONX,47,0.0,,False,,,,25-44,M,WHITE HISPANIC,1023230,262594,40.88735603500004,-73.85902567999993
202325345,2019-09-12T00:00:00.000,2020-02-23 05:52:00,MANHATTAN,32,0.0,,True,25-44,M,BLACK,25-44,M,BLACK,1000186,239141,40.82305625200007,-73.94242273799993
202356981,2019-09-12T00:00:00.000,2020-02-23 01:20:00,BROOKLYN,77,0.0,,False,,,,18-24,M,BLACK,1004928,181897,40.665926040000045,-73.92546530099996
202356981,2019-09-12T00:00:00.000,2020-02-23 01:20:00,BROOKLYN,77,0.0,,False,,,,25-44,M,BLACK,1004928,181897,40.665926040000045,-73.92546530099996
202302189,2019-09-11T00:00:00.000,2020-02-23 23:53:00,BROOKLYN,77,2.0,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,WHITE HISPANIC,1005432,185233,40.67508142100007,-73.92363809599993
202301559,2019-09-11T00:00:00.000,2020-02-23 21:10:00,QUEENS,105,0.0,,False,,,,25-44,M,BLACK,1045484,181998,40.66601566000002,-73.77927619999997
202302188,2019-09-11T00:00:00.000,2020-02-23 20:00:00,BROOKLYN,67,0.0,,False,,,,45-64,M,BLACK,1007016,178100,40.65549899200005,-73.91795169699996
202244820,2019-09-10T00:00:00.000,2020-02-23 22:11:00,MANHATTAN,23,0.0,,False,,,,25-44,M,BLACK,1001924,227875,40.792130892000046,-73.936172792
202140604,2019-09-08T00:00:00.000,2020-02-23 20:19:00,QUEENS,113,0.0,,False,,,,25-44,M,BLACK,1051184,191065,40.69086117800003,-73.75863991899996
202139998,2019-09-07T00:00:00.000,2020-02-23 23:48:00,MANHATTAN,26,0.0,,False,25-44,U,UNKNOWN,25-44,M,WHITE,996463,235457,40.812950638000075,-73.95588109399995
202139599,2019-09-06T00:00:00.000,2020-02-23 16:52:00,BROOKLYN,83,0.0,PVT HOUSE,True,25-44,M,BLACK,25-44,M,BLACK,1008507,191420,40.69205542900005,-73.91253013099998
202139599,2019-09-06T00:00:00.000,2020-02-23 16:52:00,BROOKLYN,83,0.0,PVT HOUSE,True,18-24,M,UNKNOWN,25-44,M,BLACK,1008507,191420,40.69205542900005,-73.91253013099998
202139996,2019-09-06T00:00:00.000,2020-02-23 16:00:00,BROOKLYN,77,0.0,,False,25-44,F,BLACK,25-44,M,BLACK,1002251,183677,40.67081759000007,-73.93511008699994
202038516,2019-09-05T00:00:00.000,2020-02-23 20:48:00,BROOKLYN,67,0.0,,True,,,,25-44,M,BLACK,997923,173810,40.64374258000004,-73.95073198799997
201982887,2019-09-04T00:00:00.000,2020-02-23 20:30:00,BROOKLYN,73,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1009347,183819,40.67119007600007,-73.90952938099997
201982888,2019-09-04T00:00:00.000,2020-02-23 20:00:00,BROOKLYN,75,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1021153,182357,40.66713587700008,-73.86697804199997
201982886,2019-09-04T00:00:00.000,2020-02-23 00:48:00,BRONX,42,0.0,,False,,,,25-44,M,BLACK,1007582,239642,40.82441491600008,-73.91569835799999
201875866,2019-09-02T00:00:00.000,2020-02-23 23:44:00,STATEN ISLAND,122,0.0,,True,,,,18-24,M,WHITE HISPANIC,951830,161855,40.610879854000075,-74.11676658399993
201875867,2019-09-02T00:00:00.000,2020-02-23 21:05:00,BROOKLYN,79,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,998368,189350,40.68639573400003,-73.949095931
201875868,2019-09-02T00:00:00.000,2020-02-23 20:25:00,BRONX,48,0.0,,False,25-44,M,BLACK,18-24,F,BLACK,1013873,250614,40.85451099000005,-73.89291929999997
